,loss,acc,val_loss,val_acc,lr
0,0.29904982858896256,0.8291991949081421,0.15385909572796663,0.9734954833984375,0.0010000000474974513
1,0.26620469155162574,0.8415312767028809,0.13300360819266643,0.9765625,0.0010000000474974513
2,0.2613605380393565,0.8435195088386536,0.12344799665879691,0.9759597778320312,0.0010000000474974513
3,0.25335367844998835,0.8473554849624634,0.12708040347570204,0.971038818359375,0.0010000000474974513
4,0.2513778126910329,0.8487226366996765,0.11571650370387943,0.977264404296875,0.0010000000474974513
5,0.2530193129144609,0.8478828072547913,0.12394504314215737,0.9708023071289062,0.0010000000474974513
6,0.24940884141623973,0.8493124842643738,0.1058428346295841,0.9787673950195312,0.0010000000474974513
7,0.25062279738485815,0.8475546836853027,0.12634300033460022,0.9679718017578125,0.0010000000474974513
8,0.242652454841882,0.8532812595367432,0.11264910340105416,0.9737472534179688,0.0010000000474974513
9,0.24309329336881638,0.8534882664680481,0.11767793947365135,0.97003173828125,0.0010000000474974513
10,0.24327658864110707,0.8528476357460022,0.1250796560634626,0.9678802490234375,0.0010000000474974513
11,0.23966736317798495,0.853878915309906,0.12532847434704308,0.9673843383789062,0.0010000000474974513
12,0.2375538747869432,0.8547148704528809,0.13246655058173928,0.9703445434570312,0.0010000000474974513
13,0.23691132798418402,0.8560156226158142,0.1071923287709069,0.9750213623046875,0.0010000000474974513
14,0.23828858502954245,0.8550078272819519,0.11827174081918201,0.9693374633789062,0.0010000000474974513
15,0.2445635570473969,0.8523398637771606,0.13072700905468082,0.968963623046875,0.0010000000474974513
16,0.2354823808670044,0.8556093573570251,0.11759223599437973,0.9746322631835938,0.0010000000474974513
17,0.23546945987641812,0.8551445603370667,0.11143044959317194,0.97161865234375,0.0010000000474974513
18,0.23501992886886,0.8563476800918579,0.12082615936378716,0.9708328247070312,0.0010000000474974513
19,0.23410627940297127,0.857660174369812,0.11609930488702958,0.9699859619140625,0.0010000000474974513
