,loss,acc,val_loss,val_acc,lr
0,0.2976759913936257,0.8283476829528809,0.14278441962960642,0.970916748046875,0.0010000000474974513
1,0.2680007323026657,0.8411679863929749,0.10852146240358707,0.9785614013671875,0.0010000000474974513
2,0.25909167850762604,0.8449296951293945,0.11770527197222691,0.9810409545898438,0.0010000000474974513
3,0.2557139098122716,0.8469336032867432,0.101471302430582,0.980194091796875,0.0010000000474974513
4,0.24988819942995905,0.8499531149864197,0.11703169002430514,0.9699020385742188,0.0010000000474974513
5,0.2457862728945911,0.8522812724113464,0.11948198844402214,0.9764785766601562,0.0010000000474974513
6,0.24821566060185432,0.851187527179718,0.12660917268658523,0.9740753173828125,0.0010000000474974513
7,0.25090658701211216,0.8483437299728394,0.11438837059176876,0.9791336059570312,0.0010000000474974513
8,0.23783486707508564,0.855664074420929,0.124002991055022,0.9653244018554688,0.0010000000474974513
9,0.24201607801765204,0.8525390625,0.13630751673554187,0.965118408203125,0.0010000000474974513
10,0.24473055992648005,0.8503828048706055,0.11651843415529584,0.9736557006835938,0.0010000000474974513
11,0.2398904121145606,0.8542187213897705,0.11944659526852774,0.9770736694335938,0.0010000000474974513
12,0.23511799231171607,0.8556953072547913,0.14134588586603059,0.9619674682617188,0.0010000000474974513
13,0.23749890556558967,0.8558750152587891,0.1201229563303059,0.969970703125,0.0010000000474974513
14,0.23309469033777713,0.8579491972923279,0.12099630268130568,0.9698257446289062,0.0010000000474974513
15,0.22945319763943553,0.8586719036102295,0.12381205030760611,0.9670562744140625,0.0010000000474974513
16,0.2308902474604547,0.859261691570282,0.11647658074798528,0.9691848754882812,0.0010000000474974513
17,0.23057467747479676,0.8584062457084656,0.11699314953875728,0.9715728759765625,0.0010000000474974513
18,0.23186575436219573,0.8581445217132568,0.11904643421075889,0.97296142578125,0.0010000000474974513
19,0.23054730778932572,0.8590039014816284,0.1258938169812609,0.968597412109375,0.0010000000474974513
