;F_cens;P_cens;R_cens;F_mfcc;P_mfcc;R_mfcc;param;kernel_size
571;0.32727272727272727;0.21951219512195122;0.6428571428571429;0.5000000000000001;0.4090909090909091;0.6428571428571429;(9, 4);20
572;0.34782608695652173;0.25;0.5714285714285714;0.45161290322580644;0.4117647058823529;0.5;(21, 5);20
573;0.4081632653061224;0.2631578947368421;0.9090909090909091;0.33333333333333337;0.21621621621621623;0.7272727272727273;(9, 2);20
574;0.4242424242424242;0.3181818181818182;0.6363636363636364;0.43749999999999994;0.3333333333333333;0.6363636363636364;(9, 4);20
575;0.4;0.35714285714285715;0.45454545454545453;0.23999999999999996;0.21428571428571427;0.2727272727272727;(21, 5);20
576;0.26415094339622647;0.15555555555555556;0.875;0.411764705882353;0.2692307692307692;0.875;(9, 2);20
577;0.3684210526315789;0.23333333333333334;0.875;0.7000000000000001;0.5833333333333334;0.875;(9, 4);20
578;0.44444444444444436;0.3157894736842105;0.75;0.6666666666666667;0.5384615384615384;0.875;(21, 5);20
579;0.27272727272727276;0.16304347826086957;0.8333333333333334;0.3255813953488372;0.20588235294117646;0.7777777777777778;(9, 2);20
580;0.3225806451612903;0.22727272727272727;0.5555555555555556;0.25;0.22727272727272727;0.2777777777777778;(9, 4);20
581;0.4166666666666667;0.3333333333333333;0.5555555555555556;0.06896551724137931;0.09090909090909091;0.05555555555555555;(21, 5);20
582;0.45901639344262296;0.2978723404255319;1.0;0.4;0.3076923076923077;0.5714285714285714;(9, 2);20
583;0.4761904761904762;0.35714285714285715;0.7142857142857143;0.4827586206896552;0.4666666666666667;0.5;(9, 4);20
584;0.3870967741935484;0.35294117647058826;0.42857142857142855;0.41666666666666663;0.5;0.35714285714285715;(21, 5);20
585;0.3222222222222222;0.19727891156462585;0.8787878787878788;0.3111111111111111;0.20588235294117646;0.6363636363636364;(9, 2);20
586;0.27522935779816515;0.19736842105263158;0.45454545454545453;0.3589743589743589;0.3111111111111111;0.42424242424242425;(9, 4);20
587;0.25;0.19047619047619047;0.36363636363636365;0.368421052631579;0.32558139534883723;0.42424242424242425;(21, 5);20
588;0.3389830508474576;0.21739130434782608;0.7692307692307693;0.2978723404255319;0.20588235294117646;0.5384615384615384;(9, 2);20
589;0.45454545454545453;0.3225806451612903;0.7692307692307693;0.48780487804878053;0.35714285714285715;0.7692307692307693;(9, 4);20
590;0.3589743589743589;0.2692307692307692;0.5384615384615384;0.47058823529411764;0.38095238095238093;0.6153846153846154;(21, 5);20
591;0.16666666666666666;0.09523809523809523;0.6666666666666666;0.3333333333333333;0.2222222222222222;0.6666666666666666;(9, 2);20
592;0.3333333333333333;0.21212121212121213;0.7777777777777778;0.5263157894736842;0.5;0.5555555555555556;(9, 4);20
593;0.17142857142857146;0.11538461538461539;0.3333333333333333;0.5263157894736842;0.5;0.5555555555555556;(21, 5);20
594;0.10256410256410256;0.05555555555555555;0.6666666666666666;0.11764705882352941;0.07142857142857142;0.3333333333333333;(9, 2);20
595;0.14285714285714285;0.08;0.6666666666666666;0.3333333333333333;0.2222222222222222;0.6666666666666666;(9, 4);20
596;0.10526315789473684;0.0625;0.3333333333333333;0.30769230769230765;0.2;0.6666666666666666;(21, 5);20
597;0.43750000000000006;0.2916666666666667;0.875;0.48;0.35294117647058826;0.75;(9, 2);20
598;0.5263157894736842;0.45454545454545453;0.625;0.42857142857142855;0.5;0.375;(9, 4);20
599;0.4210526315789474;0.36363636363636365;0.5;0.3076923076923077;0.4;0.25;(21, 5);20
600;0.1904761904761905;0.1111111111111111;0.6666666666666666;0.30769230769230765;0.2;0.6666666666666666;(9, 2);20
601;0.16;0.10526315789473684;0.3333333333333333;0.42857142857142855;0.375;0.5;(9, 4);20
602;0.25;0.16666666666666666;0.5;0.3529411764705882;0.2727272727272727;0.5;(21, 5);20
603;0.36734693877551017;0.225;1.0;0.4864864864864865;0.32142857142857145;1.0;(9, 2);20
604;0.4;0.2857142857142857;0.6666666666666666;0.8181818181818181;0.6923076923076923;1.0;(9, 4);20
605;0.42857142857142855;0.3157894736842105;0.6666666666666666;0.6666666666666667;0.5333333333333333;0.8888888888888888;(21, 5);20
606;0.3218390804597701;0.1917808219178082;1.0;0.36734693877551017;0.2571428571428571;0.6428571428571429;(9, 2);20
607;0.33333333333333337;0.225;0.6428571428571429;0.4137931034482759;0.4;0.42857142857142855;(9, 4);20
608;0.25641025641025644;0.2;0.35714285714285715;0.18181818181818182;0.25;0.14285714285714285;(21, 5);20
609;0.23529411764705882;0.14084507042253522;0.7142857142857143;0.3142857142857143;0.19642857142857142;0.7857142857142857;(9, 2);20
610;0.18867924528301885;0.1282051282051282;0.35714285714285715;0.2758620689655172;0.26666666666666666;0.2857142857142857;(9, 4);20
611;0.1951219512195122;0.14814814814814814;0.2857142857142857;0.36363636363636365;0.5;0.2857142857142857;(21, 5);20
612;0.11267605633802817;0.06153846153846154;0.6666666666666666;0.2181818181818182;0.12244897959183673;1.0;(9, 2);20
613;0.20689655172413793;0.13043478260869565;0.5;0.4347826086956522;0.29411764705882354;0.8333333333333334;(9, 4);20
614;0.25;0.15384615384615385;0.6666666666666666;0.4347826086956522;0.29411764705882354;0.8333333333333334;(21, 5);20
615;0.15517241379310345;0.08823529411764706;0.6428571428571429;0.2;0.11627906976744186;0.7142857142857143;(9, 2);20
616;0.30985915492957744;0.19298245614035087;0.7857142857142857;0.28;0.19444444444444445;0.5;(9, 4);20
617;0.24561403508771928;0.16279069767441862;0.5;0.30769230769230765;0.24;0.42857142857142855;(21, 5);20
618;0.18604651162790695;0.10256410256410256;1.0;0.4;0.25;1.0;(9, 2);20
619;0.08695652173913043;0.05263157894736842;0.25;0.3333333333333333;0.21428571428571427;0.75;(9, 4);20
620;0.23529411764705882;0.15384615384615385;0.5;0.375;0.25;0.75;(21, 5);20
621;0.24;0.13846153846153847;0.9;0.27586206896551724;0.16666666666666666;0.8;(9, 2);20
622;0.2857142857142857;0.1875;0.6;0.5806451612903225;0.42857142857142855;0.9;(9, 4);20
623;0.24242424242424243;0.17391304347826086;0.4;0.5333333333333333;0.4;0.8;(21, 5);20
624;0.23076923076923075;0.13432835820895522;0.8181818181818182;0.2686567164179105;0.16071428571428573;0.8181818181818182;(9, 2);20
625;0.28;0.1794871794871795;0.6363636363636364;0.5185185185185185;0.4375;0.6363636363636364;(9, 4);20
626;0.3902439024390244;0.26666666666666666;0.7272727272727273;0.5454545454545454;0.5454545454545454;0.5454545454545454;(21, 5);20
627;0.23529411764705882;0.14035087719298245;0.7272727272727273;0.2962962962962963;0.18604651162790697;0.7272727272727273;(9, 2);20
628;0.23999999999999996;0.21428571428571427;0.2727272727272727;0.19999999999999998;0.2222222222222222;0.18181818181818182;(9, 4);20
629;0.18181818181818182;0.18181818181818182;0.18181818181818182;0.28571428571428575;0.6666666666666666;0.18181818181818182;(21, 5);20
630;0.18604651162790697;0.10526315789473684;0.8;0.3846153846153846;0.23809523809523808;1.0;(9, 2);20
631;0.16000000000000003;0.1;0.4;0.35294117647058826;0.25;0.6;(9, 4);20
632;0.2857142857142857;0.1875;0.6;0.37499999999999994;0.2727272727272727;0.6;(21, 5);20
633;0.1;0.053763440860215055;0.7142857142857143;0.18181818181818182;0.1016949152542373;0.8571428571428571;(9, 2);20
634;0.16666666666666669;0.09433962264150944;0.7142857142857143;0.1568627450980392;0.09090909090909091;0.5714285714285714;(9, 4);20
635;0.1276595744680851;0.075;0.42857142857142855;0.25;0.15151515151515152;0.7142857142857143;(21, 5);20
636;0.5;0.3333333333333333;1.0;0.588235294117647;0.47619047619047616;0.7692307692307693;(9, 2);20
637;0.5;0.391304347826087;0.6923076923076923;0.6153846153846154;0.6153846153846154;0.6153846153846154;(9, 4);20
638;0.6666666666666667;0.5882352941176471;0.7692307692307693;0.8;0.8333333333333334;0.7692307692307693;(21, 5);20
639;0.2622950819672132;0.15384615384615385;0.8888888888888888;0.29545454545454547;0.18571428571428572;0.7222222222222222;(9, 2);20
640;0.29333333333333333;0.19298245614035087;0.6111111111111112;0.39999999999999997;0.36363636363636365;0.4444444444444444;(9, 4);20
641;0.25;0.17391304347826086;0.4444444444444444;0.42424242424242425;0.4666666666666667;0.3888888888888889;(21, 5);20
642;0.47619047619047616;0.3125;1.0;0.5333333333333333;0.4;0.8;(9, 2);20
643;0.5384615384615384;0.4375;0.7;0.6666666666666665;0.75;0.6;(9, 4);20
644;0.5714285714285713;0.5454545454545454;0.6;0.5;0.6666666666666666;0.4;(21, 5);20
645;0.18918918918918917;0.1044776119402985;1.0;0.18181818181818182;0.11538461538461539;0.42857142857142855;(9, 2);20
646;0.23809523809523808;0.14285714285714285;0.7142857142857143;0.125;0.1111111111111111;0.14285714285714285;(9, 4);20
647;0.15384615384615385;0.10526315789473684;0.2857142857142857;0.0;0.0;0.0;(21, 5);20
648;0.20833333333333334;0.12195121951219512;0.7142857142857143;0.35294117647058826;0.2222222222222222;0.8571428571428571;(9, 2);20
649;0.3333333333333333;0.23529411764705882;0.5714285714285714;0.5333333333333333;0.5;0.5714285714285714;(9, 4);20
650;0.14814814814814817;0.1;0.2857142857142857;0.6666666666666666;0.625;0.7142857142857143;(21, 5);20
651;0.08333333333333333;0.043478260869565216;1.0;0.09523809523809523;0.05;1.0;(9, 2);20
652;0.13333333333333333;0.07407407407407407;0.6666666666666666;0.20689655172413793;0.11538461538461539;1.0;(9, 4);20
653;0.13333333333333333;0.07407407407407407;0.6666666666666666;0.23076923076923078;0.13043478260869565;1.0;(21, 5);20
654;0.27777777777777773;0.16129032258064516;1.0;0.4;0.26666666666666666;0.8;(9, 2);20
655;0.2727272727272727;0.17647058823529413;0.6;0.5000000000000001;0.36363636363636365;0.8;(9, 4);20
656;0.4210526315789473;0.2857142857142857;0.8;0.6666666666666666;0.5714285714285714;0.8;(21, 5);20
657;0.19999999999999998;0.11428571428571428;0.8;0.2807017543859649;0.1702127659574468;0.8;(9, 2);20
658;0.28571428571428575;0.2;0.5;0.37037037037037035;0.29411764705882354;0.5;(9, 4);20
659;0.25806451612903225;0.19047619047619047;0.4;0.3076923076923077;0.25;0.4;(21, 5);20
660;0.25641025641025644;0.15151515151515152;0.8333333333333334;0.2093023255813954;0.12162162162162163;0.75;(9, 2);20
661;0.3529411764705882;0.23076923076923078;0.75;0.2173913043478261;0.14705882352941177;0.4166666666666667;(9, 4);20
662;0.2222222222222222;0.15151515151515152;0.4166666666666667;0.25;0.17857142857142858;0.4166666666666667;(21, 5);20
663;0.2105263157894737;0.11940298507462686;0.8888888888888888;0.3137254901960784;0.19047619047619047;0.8888888888888888;(9, 2);20
664;0.21052631578947367;0.13793103448275862;0.4444444444444444;0.3333333333333333;0.2222222222222222;0.6666666666666666;(9, 4);20
665;0.2608695652173913;0.21428571428571427;0.3333333333333333;0.33333333333333337;0.26666666666666666;0.4444444444444444;(21, 5);20
666;0.45000000000000007;0.3103448275862069;0.8181818181818182;0.5925925925925926;0.5;0.7272727272727273;(9, 2);20
667;0.6206896551724137;0.5;0.8181818181818182;0.5882352941176471;0.8333333333333334;0.45454545454545453;(9, 4);20
668;0.7272727272727273;0.7272727272727273;0.7272727272727273;0.5882352941176471;0.8333333333333334;0.45454545454545453;(21, 5);20
669;0.06666666666666667;0.036585365853658534;0.375;0.12;0.06521739130434782;0.75;(9, 2);20
670;0.14285714285714285;0.08064516129032258;0.625;0.12765957446808512;0.07692307692307693;0.375;(9, 4);20
671;0.16;0.09523809523809523;0.5;0.1764705882352941;0.11538461538461539;0.375;(21, 5);20
672;0.3181818181818182;0.1891891891891892;1.0;0.5185185185185185;0.35;1.0;(9, 2);20
673;0.48;0.3333333333333333;0.8571428571428571;0.5714285714285714;0.42857142857142855;0.8571428571428571;(9, 4);20
674;0.3529411764705882;0.3;0.42857142857142855;0.75;0.6666666666666666;0.8571428571428571;(21, 5);20
675;0.32;0.19047619047619047;1.0;0.4666666666666667;0.3181818181818182;0.875;(9, 2);20
676;0.26666666666666666;0.18181818181818182;0.5;0.7692307692307693;1.0;0.625;(9, 4);20
677;0.3;0.25;0.375;0.7692307692307693;1.0;0.625;(21, 5);20
678;0.16949152542372883;0.09433962264150944;0.8333333333333334;0.23076923076923075;0.15;0.5;(9, 2);20
679;0.18181818181818182;0.125;0.3333333333333333;0.4705882352941177;0.36363636363636365;0.6666666666666666;(9, 4);20
680;0.3;0.21428571428571427;0.5;0.4;0.3333333333333333;0.5;(21, 5);20
681;0.13084112149532712;0.07;1.0;0.15384615384615385;0.08888888888888889;0.5714285714285714;(9, 2);20
682;0.09523809523809523;0.05357142857142857;0.42857142857142855;0.27586206896551724;0.18181818181818182;0.5714285714285714;(9, 4);20
683;0.13043478260869565;0.07692307692307693;0.42857142857142855;0.25;0.17647058823529413;0.42857142857142855;(21, 5);20
684;0.16;0.08823529411764706;0.8571428571428571;0.18181818181818182;0.10416666666666667;0.7142857142857143;(9, 2);20
685;0.08333333333333334;0.04878048780487805;0.2857142857142857;0.30303030303030304;0.19230769230769232;0.7142857142857143;(9, 4);20
686;0.19047619047619044;0.11428571428571428;0.5714285714285714;0.27586206896551724;0.18181818181818182;0.5714285714285714;(21, 5);20
687;0.11764705882352941;0.06382978723404255;0.75;0.21052631578947367;0.11764705882352941;1.0;(9, 2);20
688;0.15384615384615385;0.09090909090909091;0.5;0.23076923076923075;0.13636363636363635;0.75;(9, 4);20
689;0.11764705882352941;0.07692307692307693;0.25;0.3;0.1875;0.75;(21, 5);20
690;0.4761904761904761;0.3225806451612903;0.9090909090909091;0.3870967741935483;0.3;0.5454545454545454;(9, 2);20
691;0.5454545454545455;0.4090909090909091;0.8181818181818182;0.6956521739130435;0.6666666666666666;0.7272727272727273;(9, 4);20
692;0.64;0.5714285714285714;0.7272727272727273;0.5714285714285713;0.6;0.5454545454545454;(21, 5);20
693;0.09523809523809523;0.05;1.0;0.08333333333333334;0.044444444444444446;0.6666666666666666;(9, 2);20
694;0.1;0.05405405405405406;0.6666666666666666;0.1739130434782609;0.1;0.6666666666666666;(9, 4);20
695;0.06451612903225806;0.03571428571428571;0.3333333333333333;0.09523809523809525;0.05555555555555555;0.3333333333333333;(21, 5);20
696;0.05714285714285715;0.030303030303030304;0.5;0.14285714285714288;0.07692307692307693;1.0;(9, 2);20
697;0.1111111111111111;0.0625;0.5;0.4;0.25;1.0;(9, 4);20
698;0.13333333333333336;0.07692307692307693;0.5;0.5714285714285715;0.4;1.0;(21, 5);20
699;0.3181818181818182;0.19444444444444445;0.875;0.36781609195402304;0.22535211267605634;1.0;(9, 2);20
700;0.31034482758620685;0.21428571428571427;0.5625;0.28;0.20588235294117646;0.4375;(9, 4);20
701;0.43478260869565216;0.3333333333333333;0.625;0.3111111111111111;0.2413793103448276;0.4375;(21, 5);20
702;0.10256410256410255;0.056338028169014086;0.5714285714285714;0.23809523809523808;0.14285714285714285;0.7142857142857143;(9, 2);20
703;0.1142857142857143;0.07142857142857142;0.2857142857142857;0.4210526315789474;0.3333333333333333;0.5714285714285714;(9, 4);20
704;0.2;0.13043478260869565;0.42857142857142855;0.3157894736842105;0.25;0.42857142857142855;(21, 5);20
705;0.07692307692307693;0.04201680672268908;0.45454545454545453;0.17021276595744683;0.0963855421686747;0.7272727272727273;(9, 2);20
706;0.16470588235294117;0.0945945945945946;0.6363636363636364;0.2051282051282051;0.14285714285714285;0.36363636363636365;(9, 4);20
707;0.14492753623188406;0.08620689655172414;0.45454545454545453;0.42857142857142855;0.35294117647058826;0.5454545454545454;(21, 5);20
708;0.15929203539823011;0.08737864077669903;0.9;0.19753086419753088;0.11267605633802817;0.8;(9, 2);20
709;0.2181818181818182;0.13333333333333333;0.6;0.23529411764705882;0.14634146341463414;0.6;(9, 4);20
710;0.32000000000000006;0.2;0.8;0.23809523809523808;0.15625;0.5;(21, 5);20
711;0.2424242424242424;0.13793103448275862;1.0;0.3333333333333333;0.21428571428571427;0.75;(9, 2);20
712;0.3333333333333333;0.21428571428571427;0.75;0.5;0.375;0.75;(9, 4);20
713;0.26666666666666666;0.18181818181818182;0.5;0.6;0.5;0.75;(21, 5);20
714;0.13513513513513511;0.07462686567164178;0.7142857142857143;0.17475728155339804;0.10112359550561797;0.6428571428571429;(9, 2);20
715;0.12820512820512822;0.078125;0.35714285714285715;0.2222222222222222;0.15;0.42857142857142855;(9, 4);20
716;0.16393442622950818;0.10638297872340426;0.35714285714285715;0.20833333333333334;0.14705882352941177;0.35714285714285715;(21, 5);20
717;0.2592592592592593;0.15217391304347827;0.875;0.42424242424242425;0.28;0.875;(9, 2);20
718;0.39999999999999997;0.2727272727272727;0.75;0.5925925925925926;0.42105263157894735;1.0;(9, 4);20
719;0.45454545454545453;0.35714285714285715;0.625;0.4210526315789474;0.36363636363636365;0.5;(21, 5);20
720;0.16666666666666666;0.09195402298850575;0.8888888888888888;0.2318840579710145;0.13333333333333333;0.8888888888888888;(9, 2);20
721;0.23728813559322035;0.14;0.7777777777777778;0.41025641025641024;0.26666666666666666;0.8888888888888888;(9, 4);20
722;0.31578947368421056;0.20689655172413793;0.6666666666666666;0.42857142857142855;0.3157894736842105;0.6666666666666666;(21, 5);20
723;0.3835616438356165;0.24561403508771928;0.875;0.37037037037037035;0.2631578947368421;0.625;(9, 2);20
724;0.6122448979591837;0.45454545454545453;0.9375;0.5161290322580646;0.5333333333333333;0.5;(9, 4);20
725;0.6222222222222222;0.4827586206896552;0.875;0.4615384615384615;0.6;0.375;(21, 5);20
726;0.1904761904761905;0.10526315789473684;1.0;0.16666666666666666;0.09523809523809523;0.6666666666666666;(9, 2);20
727;0.14285714285714285;0.08333333333333333;0.5;0.25806451612903225;0.16;0.6666666666666666;(9, 4);20
728;0.12903225806451613;0.08;0.3333333333333333;0.1739130434782609;0.11764705882352941;0.3333333333333333;(21, 5);20
729;0.14285714285714285;0.07894736842105263;0.75;0.29629629629629634;0.17391304347826086;1.0;(9, 2);20
730;0.16;0.09523809523809523;0.5;0.5;0.375;0.75;(9, 4);20
731;0.0909090909090909;0.05555555555555555;0.25;0.6;0.5;0.75;(21, 5);20
732;0.21951219512195125;0.125;0.9;0.32727272727272727;0.2;0.9;(9, 2);20
733;0.23529411764705882;0.14634146341463414;0.6;0.3870967741935483;0.2857142857142857;0.6;(9, 4);20
734;0.3;0.2;0.6;0.5;0.42857142857142855;0.6;(21, 5);20
735;0.17582417582417584;0.0975609756097561;0.8888888888888888;0.2465753424657534;0.140625;1.0;(9, 2);20
736;0.2641509433962264;0.1590909090909091;0.7777777777777778;0.2807017543859649;0.16666666666666666;0.8888888888888888;(9, 4);20
737;0.26666666666666666;0.16666666666666666;0.6666666666666666;0.3333333333333333;0.2222222222222222;0.6666666666666666;(21, 5);20
738;0.12307692307692307;0.06956521739130435;0.5333333333333333;0.19565217391304346;0.11688311688311688;0.6;(9, 2);20
739;0.14084507042253522;0.08928571428571429;0.3333333333333333;0.22727272727272724;0.1724137931034483;0.3333333333333333;(9, 4);20
740;0.12698412698412698;0.08333333333333333;0.26666666666666666;0.11764705882352941;0.10526315789473684;0.13333333333333333;(21, 5);20
741;0.25;0.14285714285714285;1.0;0.4;0.2857142857142857;0.6666666666666666;(9, 2);20
742;0.24242424242424243;0.14814814814814814;0.6666666666666666;0.4;0.3333333333333333;0.5;(9, 4);20
743;0.20689655172413793;0.13043478260869565;0.5;0.7142857142857143;0.625;0.8333333333333334;(21, 5);20
744;0.12195121951219512;0.06578947368421052;0.8333333333333334;0.18867924528301885;0.10638297872340426;0.8333333333333334;(9, 2);20
745;0.07017543859649122;0.0392156862745098;0.3333333333333333;0.3;0.21428571428571427;0.5;(9, 4);20
746;0.10256410256410256;0.06060606060606061;0.3333333333333333;0.3;0.21428571428571427;0.5;(21, 5);20
747;0.372093023255814;0.24242424242424243;0.8;0.4;0.3;0.6;(9, 2);20
748;0.5714285714285714;0.4444444444444444;0.8;0.6666666666666666;1.0;0.5;(9, 4);20
749;0.4444444444444445;0.35294117647058826;0.6;0.5333333333333333;0.8;0.4;(21, 5);20
750;0.06511627906976744;0.033816425120772944;0.875;0.06802721088435373;0.03597122302158273;0.625;(9, 2);20
751;0.07766990291262135;0.042105263157894736;0.5;0.05063291139240506;0.028169014084507043;0.25;(9, 4);20
752;0.08219178082191782;0.046153846153846156;0.375;0.1142857142857143;0.06451612903225806;0.5;(21, 5);20
753;0.3492063492063492;0.22;0.8461538461538461;0.6046511627906976;0.43333333333333335;1.0;(9, 2);20
754;0.6666666666666667;0.55;0.8461538461538461;0.7199999999999999;0.75;0.6923076923076923;(9, 4);20
755;0.6428571428571429;0.6;0.6923076923076923;0.7199999999999999;0.75;0.6923076923076923;(21, 5);20
756;0.1518987341772152;0.0821917808219178;1.0;0.17391304347826086;0.10526315789473684;0.5;(9, 2);20
757;0.19444444444444445;0.11666666666666667;0.5833333333333334;0.08695652173913043;0.09090909090909091;0.08333333333333333;(9, 4);20
758;0.15384615384615383;0.1;0.3333333333333333;0.1904761904761905;0.2222222222222222;0.16666666666666666;(21, 5);20
759;0.4554455445544554;0.30666666666666664;0.8846153846153846;0.3823529411764706;0.30952380952380953;0.5;(9, 2);20
760;0.53125;0.4473684210526316;0.6538461538461539;0.5217391304347826;0.6;0.46153846153846156;(9, 4);20
761;0.5483870967741936;0.4722222222222222;0.6538461538461539;0.5777777777777778;0.6842105263157895;0.5;(21, 5);20
762;0.2894736842105263;0.16923076923076924;1.0;0.310077519379845;0.18691588785046728;0.9090909090909091;(9, 2);20
763;0.3076923076923077;0.1951219512195122;0.7272727272727273;0.4109589041095891;0.29411764705882354;0.6818181818181818;(9, 4);20
764;0.25316455696202533;0.17543859649122806;0.45454545454545453;0.3;0.23684210526315788;0.4090909090909091;(21, 5);20
765;0.14814814814814814;0.08333333333333333;0.6666666666666666;0.24242424242424243;0.14035087719298245;0.8888888888888888;(9, 2);20
766;0.0975609756097561;0.0625;0.2222222222222222;0.42424242424242425;0.2916666666666667;0.7777777777777778;(9, 4);20
767;0.17142857142857146;0.11538461538461539;0.3333333333333333;0.5806451612903226;0.4090909090909091;1.0;(21, 5);20
768;0.2631578947368421;0.15625;0.8333333333333334;0.42857142857142855;0.375;0.5;(9, 2);20
769;0.5;0.3333333333333333;1.0;0.5454545454545454;0.6;0.5;(9, 4);20
770;0.5555555555555556;0.4166666666666667;0.8333333333333334;0.6153846153846153;0.5714285714285714;0.6666666666666666;(21, 5);20
771;0.17142857142857143;0.09375;1.0;0.2;0.14285714285714285;0.3333333333333333;(9, 2);20
772;0.4;0.25;1.0;0.36363636363636365;0.25;0.6666666666666666;(9, 4);20
773;0.5;0.4;0.6666666666666666;0.4;0.2857142857142857;0.6666666666666666;(21, 5);20
774;0.25;0.15384615384615385;0.6666666666666666;0.3720930232558139;0.23529411764705882;0.8888888888888888;(9, 2);20
775;0.5517241379310346;0.4;0.8888888888888888;0.4761904761904762;0.4166666666666667;0.5555555555555556;(9, 4);20
776;0.5384615384615384;0.4117647058823529;0.7777777777777778;0.5333333333333333;0.6666666666666666;0.4444444444444444;(21, 5);20
777;0.12121212121212122;0.06451612903225806;1.0;0.14457831325301204;0.07792207792207792;1.0;(9, 2);20
778;0.21428571428571425;0.12;1.0;0.2222222222222222;0.13333333333333333;0.6666666666666666;(9, 4);20
779;0.2;0.11764705882352941;0.6666666666666666;0.23076923076923075;0.15;0.5;(21, 5);20
780;0.16949152542372883;0.09615384615384616;0.7142857142857143;0.2;0.12121212121212122;0.5714285714285714;(9, 2);20
781;0.3333333333333333;0.21739130434782608;0.7142857142857143;0.3846153846153846;0.2631578947368421;0.7142857142857143;(9, 4);20
782;0.32;0.2222222222222222;0.5714285714285714;0.4761904761904762;0.35714285714285715;0.7142857142857143;(21, 5);20
783;0.17391304347826084;0.09523809523809523;1.0;0.15;0.08333333333333333;0.75;(9, 2);20
784;0.25806451612903225;0.14814814814814814;1.0;0.1818181818181818;0.1111111111111111;0.5;(9, 4);20
785;0.3529411764705882;0.23076923076923078;0.75;0.36363636363636365;0.2857142857142857;0.5;(21, 5);20
786;0.20512820512820512;0.11428571428571428;1.0;0.08333333333333334;0.05;0.25;(9, 2);20
787;0.125;0.08333333333333333;0.25;0.375;0.25;0.75;(9, 4);20
788;0.0;0.0;0.0;0.39999999999999997;0.2727272727272727;0.75;(21, 5);20
789;0.13636363636363635;0.075;0.75;0.15873015873015875;0.09090909090909091;0.625;(9, 2);20
790;0.1702127659574468;0.10256410256410256;0.5;0.13043478260869565;0.07894736842105263;0.375;(9, 4);20
791;0.17777777777777778;0.10810810810810811;0.5;0.11111111111111112;0.07142857142857142;0.25;(21, 5);20
792;0.17777777777777776;0.0975609756097561;1.0;0.1212121212121212;0.06896551724137931;0.5;(9, 2);20
793;0.24999999999999997;0.15;0.75;0.17391304347826086;0.10526315789473684;0.5;(9, 4);20
794;0.23529411764705882;0.15384615384615385;0.5;0.09523809523809523;0.058823529411764705;0.25;(21, 5);20
795;0.3218390804597701;0.1917808219178082;1.0;0.37931034482758624;0.25;0.7857142857142857;(9, 2);20
796;0.34615384615384615;0.23684210526315788;0.6428571428571429;0.42857142857142855;0.42857142857142855;0.42857142857142855;(9, 4);20
797;0.45;0.34615384615384615;0.6428571428571429;0.4615384615384615;0.5;0.42857142857142855;(21, 5);20
798;0.358974358974359;0.21875;1.0;0.27272727272727276;0.2;0.42857142857142855;(9, 2);20
799;0.34782608695652173;0.25;0.5714285714285714;0.26666666666666666;0.25;0.2857142857142857;(9, 4);20
800;0.2857142857142857;0.21428571428571427;0.42857142857142855;0.30769230769230765;0.3333333333333333;0.2857142857142857;(21, 5);20
801;0.29411764705882354;0.17857142857142858;0.8333333333333334;0.2777777777777778;0.16666666666666666;0.8333333333333334;(9, 2);20
802;0.16;0.10526315789473684;0.3333333333333333;0.2222222222222222;0.16666666666666666;0.3333333333333333;(9, 4);20
803;0.2;0.14285714285714285;0.3333333333333333;0.42857142857142855;0.375;0.5;(21, 5);20
804;0.16091954022988506;0.08974358974358974;0.7777777777777778;0.2807017543859649;0.16666666666666666;0.8888888888888888;(9, 2);20
805;0.24489795918367346;0.15;0.6666666666666666;0.4117647058823529;0.28;0.7777777777777778;(9, 4);20
806;0.2285714285714286;0.15384615384615385;0.4444444444444444;0.41379310344827586;0.3;0.6666666666666666;(21, 5);20
807;0.13846153846153847;0.075;0.9;0.1212121212121212;0.06741573033707865;0.6;(9, 2);20
808;0.23880597014925373;0.14035087719298245;0.8;0.2631578947368421;0.17857142857142858;0.5;(9, 4);20
809;0.19672131147540983;0.11764705882352941;0.6;0.24242424242424243;0.17391304347826086;0.4;(21, 5);20
810;0.24561403508771928;0.1414141414141414;0.9333333333333333;0.24096385542168675;0.14705882352941177;0.6666666666666666;(9, 2);20
811;0.24615384615384614;0.16;0.5333333333333333;0.3783783783783784;0.3181818181818182;0.4666666666666667;(9, 4);20
812;0.19672131147540983;0.13043478260869565;0.4;0.38709677419354843;0.375;0.4;(21, 5);20
813;0.22535211267605637;0.128;0.9411764705882353;0.2524271844660194;0.1511627906976744;0.7647058823529411;(9, 2);20
814;0.3260869565217392;0.2;0.8823529411764706;0.3611111111111111;0.23636363636363636;0.7647058823529411;(9, 4);20
815;0.26865671641791045;0.18;0.5294117647058824;0.4;0.2894736842105263;0.6470588235294118;(21, 5);20
816;0.25531914893617025;0.15384615384615385;0.75;0.3888888888888889;0.25;0.875;(9, 2);20
817;0.4137931034482759;0.2857142857142857;0.75;0.5714285714285714;0.46153846153846156;0.75;(9, 4);20
818;0.3157894736842105;0.2727272727272727;0.375;0.631578947368421;0.5454545454545454;0.75;(21, 5);20
819;0.21052631578947367;0.11764705882352941;1.0;0.5;0.3333333333333333;1.0;(9, 2);20
820;0.15384615384615385;0.09090909090909091;0.5;0.6;0.5;0.75;(9, 4);20
