,loss,acc,val_loss,val_acc,lr
0,0.33506121737509964,0.8178789019584656,0.15913175533205504,0.9709930419921875,0.0010000000474974513
1,0.31112558538466695,0.8261367082595825,0.17924321941973176,0.964996337890625,0.0010000000474974513
2,0.30551463828980924,0.8272304534912109,0.17782251460448606,0.9679412841796875,0.0010000000474974513
3,0.2931880727633834,0.8323163986206055,0.16965137181978207,0.9630966186523438,0.0010000000474974513
4,0.28666184926778077,0.8351445198059082,0.19481579161947593,0.959625244140625,0.0010000000474974513
5,0.27870901390910147,0.837570309638977,0.1982799464603886,0.9567718505859375,0.0010000000474974513
6,0.28597350599616767,0.835253894329071,0.19716858846368268,0.9548568725585938,0.0010000000474974513
7,0.28534362611174585,0.8351836204528809,0.2107595473062247,0.953582763671875,0.0010000000474974513
8,0.27362949067354203,0.8423163890838623,0.18386060184275266,0.9542770385742188,0.0010000000474974513
9,0.2743102193698287,0.8405781388282776,0.21408956436062,0.9432601928710938,0.0010000000474974513
10,0.27522821608930825,0.839605450630188,0.2087504071459989,0.9483489990234375,0.0010000000474974513
11,0.2766041481792927,0.8386952877044678,0.2048261155068758,0.9506912231445312,0.0010000000474974513
12,0.2725824691876769,0.8404804468154907,0.22686291368154343,0.9465408325195312,0.0010000000474974513
13,0.27361344918608665,0.8404843807220459,0.22926774897496216,0.93878173828125,0.0010000000474974513
14,0.26579373636841774,0.8451132774353027,0.20814704140502727,0.9520797729492188,0.0010000000474974513
15,0.26510812097042796,0.844351589679718,0.20948260260774987,0.9475250244140625,0.0010000000474974513
16,0.26761247201636434,0.8442460894584656,0.22451504653145093,0.9382705688476562,0.0010000000474974513
17,0.2666884329691529,0.8440077900886536,0.2277839835078339,0.9420394897460938,0.0010000000474974513
18,0.2659121628217399,0.844796895980835,0.2051762721312116,0.9463958740234375,0.0010000000474974513
19,0.26827898652106524,0.8427968621253967,0.2176911467249738,0.942138671875,0.0010000000474974513
