,loss,acc,val_loss,val_acc,lr
0,0.3283234884664416,0.8196718692779541,0.21733783756644698,0.959320068359375,0.0010000000474974513
1,0.31098897287994626,0.8246836066246033,0.19617686153651448,0.9622344970703125,0.0010000000474974513
2,0.3035968015342951,0.8284296989440918,0.1966147332568653,0.9577713012695312,0.0010000000474974513
3,0.296015306122601,0.831179678440094,0.17634264322987292,0.9625091552734375,0.0010000000474974513
4,0.2914647808820009,0.8318242430686951,0.1762954872174305,0.962860107421875,0.0010000000474974513
5,0.2888658494725823,0.8338750004768372,0.21781988500151783,0.9504852294921875,0.0010000000474974513
6,0.2832263474985957,0.8362851738929749,0.19041871536319377,0.9546661376953125,0.0010000000474974513
7,0.2826212361752987,0.8354374766349792,0.1807481531141093,0.9567794799804688,0.0010000000474974513
8,0.2795324587598443,0.8363242149353027,0.1936118861704017,0.9509735107421875,0.0010000000474974513
9,0.2820419490560889,0.835644543170929,0.18163086925051175,0.9550704956054688,0.0010000000474974513
10,0.2757405509799719,0.8393046855926514,0.21227299900056096,0.9468307495117188,0.0010000000474974513
11,0.2721333319917321,0.840890645980835,0.20991984061402036,0.9423904418945312,0.0010000000474974513
12,0.2678375010080635,0.8424648642539978,0.220726428386115,0.94293212890625,0.0010000000474974513
13,0.2748755591288209,0.8399023413658142,0.22184829982870724,0.9437179565429688,0.0010000000474974513
14,0.2736295122206211,0.8404726386070251,0.19919339097396005,0.9463043212890625,0.0010000000474974513
15,0.2705046738162637,0.8403671979904175,0.21561808983096853,0.949951171875,0.0010000000474974513
16,0.2712527076415718,0.841058611869812,0.2359539199169376,0.9344482421875,0.0010000000474974513
17,0.2741037541255355,0.8394218683242798,0.20459087284689303,0.9484176635742188,0.0010000000474974513
18,0.259559544339776,0.8486406207084656,0.22497860345902154,0.937042236328125,0.00010000000474974513
19,0.27010302514955403,0.8415234088897705,0.22452871580026112,0.9439697265625,0.00010000000474974513
